1.290243497869318162e+03
1.295886303267045378e+03
1.291152883522727279e+03
1.295121985085227379e+03
1.291248046875000000e+03
1.296456448863636297e+03
1.290197283380681711e+03
1.296734754971590974e+03
1.291460411931818271e+03
1.293641509232954604e+03
1.290007297585227207e+03
1.297084492187500018e+03
1.291894591619318135e+03
1.295287247869318207e+03
1.291345916193181893e+03
1.296251427556818271e+03
1.289862677556818198e+03
1.292486977982954613e+03
1.288093721590909126e+03
1.291962606534090810e+03
1.290398586647727370e+03
1.294291178977272693e+03
1.290753011363636460e+03
1.294160866477272748e+03
1.291394921874999909e+03
1.294741473721590864e+03
1.290468153409090974e+03
1.295932986505681811e+03
1.292042180397727179e+03
1.297830646306818153e+03
1.292653959517045450e+03
1.296399804687499909e+03
1.293433955965909036e+03
1.298589943181818171e+03
1.292860589488636379e+03
1.296250706676136360e+03
1.292221044034090937e+03
1.294991477272727252e+03
1.290510997869318089e+03
1.294112350852272812e+03
1.292840152698863676e+03
1.296846221590909181e+03
1.291126484375000018e+03
1.296132336647727243e+03
1.293024080255681838e+03
1.296490607244318198e+03
1.293395742187499991e+03
1.297411974431818180e+03
1.293206420454545423e+03
1.295990259232954486e+03
1.295648469460227261e+03
1.299145504261363612e+03
1.293188270596590883e+03
1.297463721590909017e+03
1.292588767755681829e+03
1.296562471590909126e+03
1.292306683238636424e+03
1.294408824573863740e+03
1.291266310369318262e+03
1.294189002130681729e+03
1.292019936079545460e+03
1.294784012784090919e+03
1.291230532670454522e+03
1.296851111505681729e+03
1.294617766335227316e+03
1.297862535511363603e+03
1.293061846590908999e+03
1.298527063210227197e+03
1.294168405539772721e+03
1.298728497869318289e+03
1.297906090198863694e+03
1.302940529119318171e+03
1.297549889914772621e+03
1.303756281960227170e+03
1.298346601562499927e+03
1.301282943892045523e+03
1.295801466619318262e+03
1.300133735795454641e+03
1.294639868607954440e+03
1.298571157670454568e+03
1.295321985085227197e+03
1.299426917613636306e+03
1.295565117187499936e+03
1.301407574573863712e+03
1.296213792613636315e+03
1.300867432528409154e+03
1.296813604403409045e+03
1.302960436789772757e+03
1.298651129261363621e+03
1.314153181818181793e+03
